,Unnamed: 0,operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
6746,6747,sell,apartment,|Argentina|Capital Federal|Once|,"-34.599703,-58.407118",85000.0,USD,1288804.0,85000.0,46.0,35.0,1847.826087,2428.571429,3.0,2.0,1300.0,http://once.properati.com.ar/yewv_venta_departamentos_once_balcon_luminoso_innovar-grupo-inmobiliario
6769,6770,sell,apartment,|Argentina|Capital Federal|Floresta|,,69000.0,USD,1046205.6,69000.0,40.0,40.0,1725.0,1725.0,,,,http://floresta.properati.com.ar/11sot_venta_departamentos_floresta_baulera_lavadero_piscina_terraza_amoblado_amenities_placard_vaira-propiedades
6785,6786,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.612287,-58.422895",102167.0,USD,1549096.92,102167.0,38.0,34.0,2688.605263,3004.911765,,1.0,,http://almagro.properati.com.ar/utny_venta_departamentos_almagro
6787,6788,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5848,-58.44321",85000.0,USD,1288804.0,85000.0,,37.0,,2297.297297,2.0,2.0,,http://palermo.properati.com.ar/113fd_venta_departamentos_palermo_balcon_gimnasio_lavadero_piscina_sum_aire-acondicionado_re-max-premium
6802,6803,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5945882,-58.4053642",102000.0,USD,1546564.8,102000.0,43.0,43.0,2372.093023,2372.093023,9.0,1.0,670.0,http://barrio-norte.properati.com.ar/xz82_venta_departamentos_barrio-norte_charcas_2700_balcon_luminoso_lacroze-propiedades
6817,6818,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5893636826,-58.412877293",158000.0,USD,2395659.2,158000.0,84.0,84.0,1880.952381,1880.952381,1.0,2.0,2800.0,http://barrio-norte.properati.com.ar/111rb_venta_departamentos_barrio-norte_baulera_lavadero_terraza_luminoso_garage_placard_estrenar_alternativa-propiedades
6821,6822,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5941029,-58.4411813",135000.0,USD,2046924.0,135000.0,58.0,53.0,2327.586207,2547.169811,,2.0,,http://villa-crespo.properati.com.ar/psbs_venta_departamentos_villa-crespo
6822,6823,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.626103,-58.475046",95000.0,USD,1440428.0,95000.0,,54.0,,1759.259259,,2.0,,http://flores.properati.com.ar/11gpp_venta_departamentos_villa-general-mitre_lavadero_patio_re-max-puerto
6826,6827,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6054036854,-58.4056561914",135000.0,USD,2046924.0,135000.0,75.0,73.0,1800.0,1849.315068,,,,http://balvanera.properati.com.ar/11yuq_venta_departamentos_balvanera_balcon_baulera_lavadero_toilette_luminoso_garage_amoblado_amenities_aire-acondicionado_vaira-propiedades
6830,6831,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5764518,-58.4844934",90000.0,USD,1364616.0,90000.0,32.0,32.0,2812.5,2812.5,5.0,1.0,1000.0,http://villa-urquiza.properati.com.ar/xfmh_venta_departamentos_villa-urquiza_avalos_2100
6832,6833,sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6230511,-58.3914916",84500.0,USD,1281222.8,84500.0,34.0,31.0,2485.294118,2725.806452,,1.0,,http://san-cristobal.properati.com.ar/11d7c_venta_departamentos_san-cristobal_balcon_lavadero_parrilla_lone-lighthouse_d9p
6835,6836,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.621886,-58.440034",89000.0,USD,1349453.6,89000.0,,44.0,,2022.727273,,2.0,,http://caballito.properati.com.ar/11sga_venta_departamentos_caballito_balcon_luminoso_garage_re-max-urbana
6849,6850,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.613793,-58.372411",63000.0,USD,955231.2,63000.0,,32.0,,1968.75,2.0,2.0,,http://san-telmo.properati.com.ar/12olk_venta_departamentos_san-telmo_subte-linea-d_subte-linea-a_subte-linea-e_re-max-ayres-ii
6852,6853,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.587185,-58.42378",185000.0,USD,2805044.0,185000.0,,74.0,,2500.0,16.0,3.0,,http://palermo.properati.com.ar/12d11_venta_departamentos_palermo_lavadero_terraza_luminoso_subte-linea-d_re-max-liberty-ii
6858,6859,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5708844,-58.433121",260000.0,USD,3942224.0,260000.0,45.0,42.0,5777.777778,6190.47619,,2.0,,http://belgrano.properati.com.ar/uljq_venta_departamentos_belgrano
6869,6870,sell,apartment,|Argentina|Capital Federal|Villa Santa Rita|,"-34.6100367846,-58.4787115886",75050.0,USD,1137938.12,75050.0,40.0,36.0,1876.25,2084.722222,6.0,,,http://villa-santa-rita.properati.com.ar/12nlc_venta_departamentos_villa-santa-rita_san-blas_2700_balcon_terraza_garage_solimano-dal-pos-inmuebles-la-lucila
6871,6872,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.566657,-58.4806542",95000.0,USD,1440428.0,95000.0,43.0,40.0,2209.302326,2375.0,,2.0,700.0,http://villa-urquiza.properati.com.ar/119xb_venta_departamentos_villa-urquiza_balcon_luminoso_garage_aire-acondicionado_desarrollista-com
6881,6882,sell,apartment,|Argentina|Capital Federal|Villa Ortuzar|,"-34.5478587198,-58.4482092853",115000.0,USD,1743676.0,115000.0,,51.0,,2254.901961,,2.0,,http://villa-ortuzar.properati.com.ar/11pe2_venta_departamentos_villa-ortuzar_plaza-victorino-de-la-dr-_1000_balcon_lavadero_parrilla_terraza_garage_re-max-premium
6889,6890,sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.5965218,-58.3805667032",79500.0,USD,1205410.8,79500.0,32.0,32.0,2484.375,2484.375,,,,http://retiro.properati.com.ar/e5d4_venta_departamento_retiro
6895,6896,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.56822,-58.458337",3547000.0,ARS,3537155.32,233284.66,,75.0,,47293.33333,18.0,3.0,,http://belgrano.properati.com.ar/y1iv_venta_departamentos_belgrano_gimnasio_lavadero_parrilla_piscina_sum_electrogeno_amenities_proyectos
6901,6902,sell,apartment,|Argentina|Capital Federal|Monte Castro|,"-34.629394,-58.506856",185000.0,USD,2805044.0,185000.0,,84.0,,2202.380952,,3.0,,http://monte-castro.properati.com.ar/11uno_venta_departamentos_monte-castro_parrilla_piscina_garage_devoto
6911,6912,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6022819,-58.4461524",119000.0,USD,1804325.6,119000.0,48.0,44.0,2479.166667,2704.545455,,2.0,1487.0,http://villa-crespo.properati.com.ar/12vbd_venta_departamentos_villa-crespo_balcon_baulera_lavadero_piscina_sum_luminoso_placard_subte-linea-b_cabildo-500
6923,6924,sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6092240381,-58.3914085034",124000.0,USD,1880137.6,124000.0,68.0,59.0,1823.529412,2101.694915,,3.0,2997.0,http://congreso.properati.com.ar/11cal_venta_departamentos_congreso_balcon_lavadero_placard_losa-radiante_korn-emprendimientos
6928,6929,sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.631591,-58.370191",1665000.0,ARS,1660378.77,109506.33,0.0,48.0,,34687.5,11.0,,,http://barracas.properati.com.ar/p7di_venta_departamentos_barracas_patricos-av-_200
6936,6937,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.588027,-58.4064124",150000.0,USD,2274360.0,150000.0,47.0,36.0,3191.489362,4166.666667,9.0,1.0,1500.0,http://barrio-norte.properati.com.ar/vtxd_venta_departamentos_barrio-norte_juncal_2900
6938,6939,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6405283,-58.5294588",150000.0,USD,2274360.0,150000.0,55.0,50.0,2727.272727,3000.0,,,,http://villa-luro.properati.com.ar/wkk6_venta_departamentos_villa-luro
6941,6942,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5681025805,-58.4715230625",110000.0,USD,1667864.0,110000.0,0.0,48.0,,2291.666667,,3.0,1800.0,http://belgrano.properati.com.ar/12q5h_venta_departamentos_belgrano_placard_subte-linea-d_asempro_dcw
6944,6945,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.571868,-58.479967",195000.0,USD,2956668.0,195000.0,,75.0,,2600.0,2.0,3.0,,http://villa-urquiza.properati.com.ar/12olh_venta_departamentos_villa-urquiza_balcon_suite_vestidor_luminoso_losa-radiante_subte-linea-b_re-max-ayres-ii
6949,6950,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5773765152,-58.4323916563",166793.0,USD,2528982.18,166793.0,61.0,53.0,2734.311475,3147.037736,,,,http://palermo.properati.com.ar/118iz_venta_departamentos_palermo_estrenar_ambiente-23-negocios-inmobiliarios_5lq
6952,6953,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6363467,-58.4738401",95000.0,USD,1440428.0,95000.0,50.0,45.0,1900.0,2111.111111,,,,http://flores.properati.com.ar/wu99_venta_departamentos_flores
6959,6960,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6402929,-58.5110887",165000.0,USD,2501796.0,165000.0,75.0,75.0,2200.0,2200.0,,,,http://villa-luro.properati.com.ar/vsyj_venta_departamentos_villa-luro
6963,6964,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.5504713308,-58.4668325353",153000.0,USD,2319847.2,153000.0,,53.0,,2886.792453,6.0,2.0,,http://nunez.properati.com.ar/12sld_venta_departamentos_nunez_azurduy-juana_2400_balcon_suite_parrilla_piscina_sum_toilette_vestidor_garage_amenities_aire-acondicionado_subte-linea-d_re-max-premium
6971,6972,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.612256,-58.442176",169900.0,USD,2576091.76,169900.0,100.0,79.0,1699.0,2150.632911,,4.0,,http://caballito.properati.com.ar/yj5w_venta_departamentos_caballito_balcon_parrilla_patio_toilette_luminoso_placard_blejman-propiedades_bsl
6974,6975,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.6011254,-58.4059164",78900.0,USD,1196313.36,78900.0,37.0,37.0,2132.432432,2132.432432,,2.0,,http://barrio-norte.properati.com.ar/10b6l_venta_departamentos_barrio-norte_lavadero_migliorisi-propiedades_cy2
6977,6978,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6214357,-58.4242883",89900.0,USD,1363099.76,89900.0,41.0,39.0,2192.682927,2305.128205,2.0,2.0,2900.0,http://caballito.properati.com.ar/10sgz_venta_departamentos_caballito_lavadero_parrilla_terraza_luminoso_placard_aire-acondicionado_eduardo-bertolotti-propiedades
6987,6988,sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5817888,-58.449509",121000.0,USD,1834650.4,121000.0,49.0,43.0,2469.387755,2813.953488,2.0,2.0,,http://colegiales.properati.com.ar/12vsc_venta_departamentos_colegiales_balcon_baulera_hidromasaje_parrilla_sum_terraza_garage_amenities_estrenar_subte-linea-b_vivir-propiedades
6997,6998,sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5444571,-58.4790724",125000.0,USD,1895300.0,125000.0,53.0,47.0,2358.490566,2659.574468,,2.0,,http://saavedra.properati.com.ar/106aj_venta_departamentos_saavedra_balcon_parrilla_terraza_placard_estrenar_ruiz-propiedades_cd6
7004,7005,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5915396158,-58.3956232492",290000.0,USD,4397096.0,290000.0,91.0,91.0,3186.813187,3186.813187,,4.0,3000.0,http://barrio-norte.properati.com.ar/u1oi_venta_departamentos_barrio-norte
7005,7006,sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6529308,-58.5140048",175000.0,USD,2653420.0,175000.0,99.0,93.0,1767.676768,1881.72043,,3.0,,http://mataderos.properati.com.ar/uzp0_venta_departamentos_mataderos_gordillo-timoteo_1300
7019,7020,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.5393691,-58.4660016",268000.0,USD,4063523.2,268000.0,101.0,97.0,2653.465347,2762.886598,,5.0,3800.0,http://nunez.properati.com.ar/yxoc_venta_departamentos_nunez_balcon_lavadero_luminoso_placard_cabildo-500
7039,7040,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6162229,-58.4184465",84900.0,USD,1287287.76,84900.0,,41.0,,2070.731707,,2.0,,http://almagro.properati.com.ar/11bra_venta_departamentos_capital-federal_colombres_balcon_luminoso_garage_placard_estrenar_re-max-central
7043,7044,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.62818,-58.429483",123400.0,USD,1871040.16,123400.0,,36.0,,3427.777778,16.0,1.0,,http://caballito.properati.com.ar/unxq_venta_departamentos_caballito
7051,7052,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6173646,-58.4620706",1655297.0,ARS,1650702.74,108868.17,47.0,42.0,2316.344043,39411.83333,,2.0,,http://caballito.properati.com.ar/zsif_venta_departamentos_caballito_balcon_nucifora-propiedades_crr
7053,7054,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6404629,-58.5290105",260000.0,USD,3942224.0,260000.0,102.0,91.0,2549.019608,2857.142857,1.0,,3000.0,http://flores.properati.com.ar/xz8w_venta_departamentos_flores_balcon_baulera_toilette_dependencias_garage_placard_lepore-propiedades
7058,7059,sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6077796,-58.4687339",71000.0,USD,1076530.4,71000.0,36.0,33.0,1972.222222,2151.515152,4.0,1.0,1000.0,http://paternal.properati.com.ar/zo9y_venta_departamentos_paternal_lavadero_sum_luminoso_lujoso_garage_amenities_cimas-propiedades_5c0
7060,7061,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6295585,-58.4517693",180000.0,USD,2729232.0,180000.0,60.0,60.0,3000.0,3000.0,4.0,2.0,4000.0,http://caballito.properati.com.ar/10mwt_venta_departamentos_caballito_balcon_luminoso_garage_auge-propiedades
7061,7062,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.617942,-58.460455",84500.0,USD,1281222.8,84500.0,,44.0,,1920.454545,,2.0,,http://flores.properati.com.ar/116f5_venta_departamentos_flores_vista_garage_estrenar_re-max-urbana
7113,7114,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5990666,-58.4134843",90000.0,USD,1364616.0,90000.0,40.0,40.0,2250.0,2250.0,,2.0,,http://palermo.properati.com.ar/10vdf_venta_departamentos_palermo_lavadero_luminoso_migliorisi-propiedades_cy2
7118,7119,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6266735,-58.3725333",160000.0,USD,2425984.0,160000.0,60.0,52.0,2666.666667,3076.923077,,,,http://san-telmo.properati.com.ar/12u6q_venta_departamentos_san-telmo_balcon_lujoso_amenities_ramer-asoc
7119,7120,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5611737057,-58.4518164111",180000.0,USD,2729232.0,180000.0,77.0,77.0,2337.662338,2337.662338,,3.0,2600.0,http://belgrano.properati.com.ar/12q5d_venta_departamentos_belgrano_toilette_luminoso_dependencias_subte-linea-d_bresson-brokers_dhz
7128,7129,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597679,-58.443019",74800.0,USD,1134147.52,74800.0,,39.0,,1917.948718,,2.0,,http://villa-crespo.properati.com.ar/1163z_venta_departamentos_villa-crespo_balcon_lavadero_luminoso_re-max-express
7150,7151,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5730996,-58.4389143",1575000.0,ARS,1570628.59,103587.07,53.0,47.0,1954.473019,33510.6383,2.0,1.0,,http://palermo.properati.com.ar/no14_venta_departamentos_palermo_cabildo-av-_200
7151,7152,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5834927888,-58.4041347403",270000.0,USD,4093848.0,270000.0,90.0,80.0,3000.0,3375.0,8.0,,3000.0,http://barrio-norte.properati.com.ar/11wkf_venta_departamentos_barrio-norte_billinghurst_2500_balcon_lavadero_luminoso_lujoso_dependencias_federico-galceran
7162,7163,sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6482522,-58.4927109",72000.0,USD,1091692.8,72000.0,,37.0,,1945.945946,,2.0,,http://mataderos.properati.com.ar/10pu2_venta_departamentos_mataderos_lavadero_impecable_placard_ruiz-hijos-estudio-inmobiliario
7190,7191,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5891506,-58.4501196",73000.0,USD,1106855.2,73000.0,35.0,31.0,2085.714286,2354.83871,,1.0,1500.0,http://chacarita.properati.com.ar/ysl2_venta_departamentos_chacarita_balcon_lavadero_piscina_sum_impecable_grupo-g-asociados_cgu
7192,7193,sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5519911111,-58.482248988",300000.0,USD,4548720.0,300000.0,121.0,83.0,2479.338843,3614.457831,1.0,,,http://saavedra.properati.com.ar/11cpy_venta_departamentos_saavedra_melian-av-_4000_suite_patio_terraza_vista_garage_estrenar_reed-propiedades
7198,7199,sell,apartment,|Argentina|Capital Federal|Boca|,"-34.632174,-58.363038",140000.0,USD,2122736.0,140000.0,88.0,81.0,1590.909091,1728.395062,,4.0,,http://boca.properati.com.ar/xnpc_venta_departamentos_boca_luminoso
7201,7202,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5661706,-58.4491151",115000.0,USD,1743676.0,115000.0,47.0,43.0,2446.808511,2674.418605,,2.0,1900.0,http://belgrano.properati.com.ar/102mz_venta_departamentos_belgrano_balcon_baulera_placard_claudio-parra-propiedades
7203,7204,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5988783,-58.4320965",210000.0,USD,3184104.0,210000.0,104.0,95.0,2019.230769,2210.526316,,4.0,,http://villa-crespo.properati.com.ar/10b1m_venta_departamentos_villa-crespo_balcon_toilette_dependencias_migliorisi-propiedades_cy0
7204,7205,sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.613475,-58.368732",115000.0,USD,1743676.0,115000.0,,63.0,,1825.396825,2.0,3.0,,http://monserrat.properati.com.ar/yqql_venta_departamentos_puerto-madero_impecable_placard_re-max-oeste
7210,7211,sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.5985905,-58.3726591",105000.0,USD,1592052.0,105000.0,50.0,50.0,2100.0,2100.0,,2.0,1700.0,http://centro-microcentro.properati.com.ar/xoab_venta_departamentos_centro-microcentro_lavadero
7215,7216,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.609181,-58.502638",90000.0,USD,1364616.0,90000.0,,47.0,,1914.893617,2.0,2.0,,http://villa-devoto.properati.com.ar/113nk_venta_departamentos_villa-real_balcon_luminoso_aire-acondicionado_re-max-premium-ii
7222,7223,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.588651,-58.430142",175000.0,USD,2653420.0,175000.0,,70.0,,2500.0,,3.0,,http://palermo.properati.com.ar/101wk_venta_departamentos_palermo_balcon_lavadero_parrilla_terraza_luminoso_re-max-total-vi
7230,7231,sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6120655,-58.4057337",150000.0,USD,2274360.0,150000.0,85.0,85.0,1764.705882,1764.705882,8.0,4.0,3100.0,http://san-cristobal.properati.com.ar/103zk_venta_departamentos_san-cristobal_lavadero_toilette_luminoso_garage_impecable_placard_aire-acondicionado_bertolotti
7236,7237,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.607622,-58.463009",70000.0,USD,1061368.0,70000.0,,42.0,,1666.666667,,2.0,,http://caballito.properati.com.ar/ydmc_venta_departamentos_flores_balcon_luminoso_impecable_placard_re-max-visi-oacute-n
7240,7241,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.569129,-58.477082",105000.0,USD,1592052.0,105000.0,,42.0,,2500.0,320.0,2.0,,http://villa-urquiza.properati.com.ar/xiyy_venta_departamentos_villa-pueyrredon_gimnasio_hidromasaje_jardin_lavadero_piscina_sum_terraza_electrogeno_garage_amenities_placard_aire-acondicionado
7244,7245,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5849758,-58.4156455",232000.0,USD,3517676.8,232000.0,86.0,76.0,2697.674419,3052.631579,15.0,3.0,3100.0,http://palermo.properati.com.ar/zvlp_venta_departamentos_palermo_luminoso_dependencias_placard_loria-inmobiliaria
7258,7259,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5763161,-58.4711951",200000.0,USD,3032480.0,200000.0,62.0,55.0,3225.806452,3636.363636,,3.0,4000.0,http://villa-urquiza.properati.com.ar/113p6_venta_departamentos_villa-urquiza_balcon_baulera_suite_lavadero_parrilla_piscina_sum_vestidor_garage_amenities_impecable_adriana-streger-bienes-raices
7260,7261,sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6487541,-58.5002128",92625.0,USD,1404417.3,92625.0,47.0,42.0,1970.744681,2205.357143,,2.0,,http://mataderos.properati.com.ar/z451_venta_departamentos_mataderos_balcon_garage_izrastzoff-agentes-inmobiliarios
7265,7266,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.574731,-58.478951",131000.0,USD,1986274.4,131000.0,,45.0,,2911.111111,,2.0,,http://villa-urquiza.properati.com.ar/uv6h_venta_departamentos_villa-pueyrredon
